0a5f821b-71da-4060-94db-62ed0552af48,70011110107151,KROGER 14.4 OZ CHOCOLATE SANDWICH CREMES-CASE OF 32,KRO ORG SW CKY MP,null,null,null,null,60,075,45418,01,01,2023-09-20T22:25:34.830Z
9f4dfd52-c3c2-450e-bba6-74f4a825475c,70011110124523,DISPLAY PALLET - BIG K COLA SODA - BIG K - 0-210/144 FL OZ,BIG K COLA 12PK DR,null,null,null,null,12,029,18218,01,01,2023-09-20T22:25:43.185Z
b3f8c3b4-f078-4b97-b3df-51fd777ca993,70011110507371,PALLET - PINEAPPLE SHERBET - KROGER - 81-6/48 FL OZ (LAYTON DAIRY),null,null,false,null,null,45,070,49411,01,01,2023-03-25T14:12:52.652Z
94bf940c-57b2-4865-9f09-8621d40f8c99,70011110871465,ABOUND™ Dog Jerky Shpr,ABOUND DOG JRKY,null,true,null,null,52,020,07206,01,01,2023-08-16T10:26:10.764Z
6f414dac-d3ff-4cd9-a69f-cfe37ac6ffdd,70011110897304,KRO CUT GRN BNS,null,null,false,null,null,45,040,10189,01,01,2023-03-25T11:47:38.209Z
deffc034-2001-4acb-a32c-855f58819da8,70012623740101,VITA BONE DISPLAY SHIPPER,null,null,false,null,null,52,020,07182,01,01,2023-08-04T04:16:28.491Z
b7c4f29c-4609-4c13-b4d5-07978dc43666,70041100005693,CP SPORT LOTION SPF50 7OZ 12S,null,null,false,null,null,16,185,62305,03,03,2023-03-25T16:00:32.186Z
fe4fc1b2-1240-4e89-8ef1-17a7327b0301,70052125144731,BADEN RED SEAMED PRACTICE,null,null,false,null,null,62,945,92017,03,87,2023-03-25T11:57:25.323Z
19fa2bdc-af84-488b-8a7b-018a1015da67,70053300068941,524L MEN'S LATEX COATED PALM DIP,null,null,false,null,null,41,894,91221,03,87,2023-03-26T10:41:49.690Z
87502acb-f9c5-47f4-a162-7487a71d0746,70097298028501,Pocket Hose Bullet 50 ft Quarter Pallet,ASOTV PKT HSE DURA,null,false,null,null,84,285,73541,03,87,2023-08-16T10:41:13.667Z
98964139-7c65-4dc9-8cae-b279760a05a4,70719812001936,OXO GG SMOOTH EDGE CAN OPENER - 3PAK,null,null,false,null,null,84,736,73531,03,87,2023-03-27T00:21:15.607Z
616d8c2f-d10e-49e2-a3db-0bfd5d833e82,70773554161471,PATRIOTIC DUCKS,null,null,false,null,null,87,838,89160,03,87,2023-07-18T16:17:45.492Z
91eb7d0f-a538-4f95-b0a0-e7a0139a4e24,70835144036511,Jumbo Snack Shipper B,null,null,null,null,null,60,078,23237,01,01,2023-09-20T22:25:37.909Z
7896b8b0-a43c-4c74-b8d1-222c88e906c4,70856901006431,GALAXY BATH BOMB 7OZ CA,null,null,false,null,null,16,190,19005,03,03,2023-04-14T08:02:12.336Z
6cff24d3-921e-4f52-9c34-7c6685de773e,70884920120050,"CRA-Z-ART 24CT MADE IN AMERICA YELLOW #2 PENCILS BOX IN INNER CARTON, 6 UNITS",null,null,false,null,null,53,793,85121,03,87,2023-03-26T10:29:43.835Z
b983dbe8-c6bc-4ac9-9520-8c4a1a2ac80e,71748979152600,Milani Stobelight Glow Powder Dayglow,null,null,false,null,null,16,813,61083,03,03,2023-03-25T14:15:40.993Z
b8f526cb-d0d8-4b45-88da-88539e1b705b,74430059403470,Fresh Ripe Whole Pineapple,PINEAPPLE,"<ul><li>The sweetness of fresh ripe pineapple is perfect for breakfast, as a snack, and in a smoothie!</li><li>Pineapple is high in vitamin C, manganese, and enzymes that may help aid digestion</li><li>Pineapple is delicious grilled or chilled</li><li>Refrigerate after cutting</li></ul>",true,null,null,19,606,98018,07,19,2023-09-19T19:39:33.990Z
28ce4e9f-5829-4997-a7d4-13fcdd5a5992,80009542023870,Lindt Mini Gold Bunny 5-Pack 1.7oz 12ct Cs,null,null,false,null,null,04,202,24244,03,03,2023-03-25T15:43:33.344Z
00bec194-751d-4646-b68b-8c0e1c5fb500,80009542439442,"Easter LINDOR Bag 8.5oz Floor Display, 80ct",null,null,false,null,null,04,202,23226,03,03,2023-03-26T12:58:57.058Z
9e776060-0091-464c-bd88-69902f191d67,80009542445177,"Lindt EXCELLENCE A Touch of Sea Salt Dark Chocolate Pieces, 6.0 oz. Pouch",null,null,false,null,null,04,202,23227,03,03,2023-03-26T11:07:22.249Z
2dd573c2-7815-4dbf-9422-52cba6ce6494,80010300005915,DIA INSHELL BULK RTS BIN 6 CELL 425#,DIA INSHLL BLK RTS,null,false,null,null,07,643,98257,07,07,2023-08-16T10:41:13.702Z
0386357a-9d7c-47d6-b03e-56670674a5b1,80011110011134,PALLET - LITE RASPBERRY VINAIGRETTE - KROGER - 224-6/16 FL OZ,null,null,false,null,null,01,089,21218,01,01,2023-03-27T00:15:35.376Z
49d8a1ab-be02-4a92-8763-e1c7f76e6f6c,80011110017259,PALLET - SWISS CHEESE BAR - KROGER - 210-18/6 OZ,null,null,false,null,null,02,065,35537,01,01,2023-03-26T13:02:03.219Z
b0d2fb86-84c3-4a76-a568-10b4bb71a421,80011110018577,PALLET - LEAF OREGANO - PSST - 400-6/0.67 OZ,null,null,false,null,null,01,013,20227,01,01,2023-03-25T15:46:13.698Z
dc6a21a2-38da-4ca4-b006-34ea2786f046,80011110028521,PALLET - FOB STRAINED GREEK NONFAT YOGURT PEACH WONF - SIMPLE TRUTH ORGANIC - 192-10/5.3 OZ,null,null,false,null,null,17,290,29003,01,17,2023-03-26T04:57:46.044Z
ab5fda8a-b8eb-4ffa-8a0f-8d5af08013e6,80011110038421,PALLET - BUFFALO WING MONTEREY JACK CHEESE SLICE 8 CT - KROGER - 160-11/6 OZ,null,null,false,null,null,02,065,35538,01,01,2023-03-26T10:34:26.483Z
9d04a1bc-b680-4aa8-a207-21c7a185098f,80011110044385,PALLET - GOUDA CHEESE SLICES - KROGER - 160-11/6 OZ,null,null,false,null,null,02,065,35538,01,01,2023-03-26T03:31:17.628Z
d4a635e6-1278-4572-b23a-d887f0becaaa,80011110093659,PALLET - ARCTIC BLASTERS ICE CREAM BARS ARTIFICIALLY FLAVORED 12 CT - KROGER - 45-9/30 FL OZ,null,null,false,null,null,45,071,49419,01,01,2023-03-26T10:21:33.421Z
37b40c04-270c-42c5-889c-553f5be9e7a3,80011110109619,PALLET - VANILLA FROZEN YOGURT PAIL - KROGER - 126-2/128 FL OZ,null,null,false,null,null,45,070,49416,01,01,2023-03-25T12:21:55.105Z
c61146fc-6d46-470b-a4ba-23b9dfcf24cc,80011110129785,PALLET - RASPBERRY TEA - KROGER - 48-9/64 FL OZ (TAMARACK),null,null,false,null,null,05,063,06318,01,01,2023-06-14T19:26:26.143Z
b27c46ad-cb2c-4462-aefe-5567c964a5f3,80011110129792,PALLET - PEACH TEA - KROGER - 48-9/64 FL OZ (TAMARACK),null,null,false,null,null,05,063,06318,01,01,2023-06-14T19:11:21.184Z
cd3807be-7d50-458b-8993-3b8800f45e5b,80011110267920,PALLET - HALLOWEEN WHITE CUPCAKE WITH FUDGE AND ORANGE ICING 12 CT - BAKERY FRESH GOODNESS - 21-6/24 OZ,null,null,false,null,null,40,404,40480,10,40,2023-03-25T13:49:12.647Z
8a1bd0e5-9784-4c57-b7f5-08f960991775,80011110270197,PALLET - NO SUGAR ADDED CHERRY PIE 8 INCH BAKED - BAKERY FRESH GOODNESS - 90-8/22.5 OZ,null,null,false,null,null,40,403,40310,10,40,2023-03-26T07:41:11.018Z
9fea7c3c-70f2-4e90-b881-d6d144bfcba0,80011110271033,PALLET - WINTER CUPCAKES 12 CT - BAKERY FRESH GOODNESS - 21-6/24 OZ,null,null,false,null,null,40,404,40480,10,40,2023-04-25T16:50:56.306Z
c4d7d2df-31bc-4228-94be-8460d7d0b251,80011110372600,PALLET - CREAMY MACARONI & CHEESE - KROGER - 80 - 4/5 LB,null,null,false,null,null,73,456,45630,10,73,2023-03-26T05:44:12.395Z
c1af7407-fc34-4cf9-a8fa-adb3bc81728f,80011110501697,PALLET - HOT PEPPER BLEND - WHITE HOT PEPPER (PP CHEESE FOOD W JALAPENO PEPPERS) AND NATURAL PEPPER JACK - SHREDDED - KROGER - 104-12/8 OZ - SUP,null,null,false,null,null,02,065,35553,01,01,2023-03-26T09:38:40.191Z
75d6bf6b-bccf-42bb-807b-eea341fc5840,80011110507217,PALLET - DELUXE NEAPOLITAN ICE CREAM - KROGER - 81-6/48 FL OZ (LAYTON DAIRY),null,null,false,null,null,45,070,49411,01,01,2023-03-25T14:50:04.063Z
1104fe96-2ea8-4b9e-98bd-c8d47b352f3e,80011110526072,PALLET - MAINE BLUEBERRY CHEESECAKE ICE CREAM - PRIVATE SELECTION - 81-6/48 FL OZ (LAYTON DAIRY),null,null,false,null,null,45,070,49412,01,01,2023-03-26T12:59:10.089Z
987f5aaf-89e0-4249-8d3e-b184a71b37c3,80011110607290,PALLET - PRIVATE SELECTION DELI COLBY JACK CHEESE SLICED - PRIVATE SELECTION - 128-12/8 OZ,null,null,false,null,null,10,480,48015,10,10,2023-03-25T14:51:56.222Z
a2af3153-6500-46ac-b6dc-28a385d64448,80011110610764,PALLET - OATMEAL COOKIES - CRUMBDILLYICIOUS - 80-12/15 OZ,null,null,false,null,null,60,053,45413,01,01,2023-03-26T09:35:54.057Z
3d590a63-715a-4a25-8811-fdb6b45c3d73,80011110688541,PALLET - WALNUTS HALVES AND PIECES - KROGER - 125-12/6 OZ,null,null,false,null,null,01,016,23235,01,01,2023-03-25T15:27:50.123Z
8c125e97-288a-4402-bbde-162a771b4fcf,80011110904733,Simple Truth Organic Plain Almond Milk,null,null,false,null,null,17,287,28702,01,17,2023-03-25T12:24:06.798Z
999c9615-3513-410e-a1de-74398b30bbc6,80013971005048,Bare Baked Crunchy Simply Banana Chips,null,null,false,null,null,17,673,98486,01,17,2023-04-03T19:20:49.407Z
9eda1aa7-ba51-4094-b870-5ffd5385b637,80031000113472,"BANQUET Family Size Creamy Sauce With Broccoli And Chicken Over Rice, 28 OZ",null,null,false,null,null,45,116,10006,01,01,2023-08-04T21:46:09.759Z
d0e7de19-7d5e-4279-a691-fa7268328f94,80031673109543,4PC W/INJTD HEEL PAD,null,null,false,null,null,77,920,84181,03,87,2023-08-16T10:41:17.789Z
9e25f639-1095-412a-a9eb-7bf7bfe68609,80035000472188,Fabuloso Fabuloso Liq Cln Cleaners Liquid / Gel Fabuloso Lemon BDC Cln,null,null,false,null,null,80,107,38715,01,01,2023-03-26T09:22:54.685Z
3fc6295c-0b75-4845-8f91-2ee4adc7f45e,80035000472515,Oral Care BEQ Mixed Oral Care SBR Mixed Oral Care SUC Mixed Oral Care VAR Mixed,null,null,false,null,null,88,171,66014,03,03,2023-03-26T10:22:42.552Z
2d0139b1-f63f-4dfd-84bd-6793b7abb83e,80035000636405,Colgate Colgate Maximum Cavity Protection T Toothpaste Col MCP Great Regular Flavor/Origin,null,null,false,null,null,88,171,66014,03,03,2023-03-26T23:55:32.244Z
1691ea42-ce2c-4ddc-a1f9-0adc53a124a9,80035000764542,COLGATE MAX FRESH LIQUID TOOTHPASTE COOL MINT,null,null,false,null,null,88,171,66014,03,03,2023-03-26T09:26:40.247Z
de8faefa-cb37-45da-85b6-b7b9e4bc8e4e,80035000978178,Oral Care BEQ Mixed Oral Care SBR Mixed Oral Care SUC Mixed Oral Care VAR Mixed,null,null,false,null,null,88,219,21901,03,03,2023-03-25T15:30:42.850Z
be508dae-b0a8-4a5e-b97e-9a896ece837b,80035000979144,Oral Care BEQ Mixed Oral Care SBR Mixed Oral Care SUC Mixed Oral Care VAR Mixed,null,null,false,null,null,88,171,66014,03,03,2023-08-14T05:16:49.495Z
5651db36-a252-49b3-a290-68a4f944e14e,80035000984353,CLGT TP TOTAL GUM PROTECT PASTE 2PK,null,null,false,null,null,88,171,66014,03,03,2023-03-26T13:46:42.930Z
162fa310-c0bd-4443-beee-d452f05d1834,80035000993386,Colgate Optic White Toothpaste Pro Series Stain Shield,null,null,false,null,null,88,171,66014,03,03,2023-03-26T01:18:03.445Z
e1051a74-69b5-4282-a1f0-5a161f9f6153,80042400318619,CINNAMON TOASTERS,null,null,false,null,null,01,085,29459,01,01,2023-03-25T14:27:42.123Z
4147f622-bd79-4c7b-8490-efbf3fa3d2cf,80044400162285,GO SAUCY HONEY MUSTARD,null,null,false,null,null,45,057,10050,01,01,2023-08-16T10:41:14.123Z
903d5164-4dc5-4811-8176-a37308fb9ad0,80044400162582,GARDEN FISH CAKES,null,null,false,null,null,70,767,76720,09,70,2023-03-25T13:22:33.023Z
995f5845-f705-406f-8249-2d1714504984,80064144021273,DENNISONS Chunky Chili With Beans,null,null,false,null,null,01,004,19278,01,01,2023-03-27T00:00:51.358Z
af49f027-0283-43a2-b96f-8e9c581b23e7,80075656050644,JARU FLSH LITE UP MOUTH,null,null,false,null,null,64,944,87604,03,87,2023-08-16T10:41:20.541Z
33ba14a2-0149-4b10-922c-c95d88ffc64f,80075925300500,"Crystal Farms Ready Egg Go! Hard-Boiled Egg with Almonds & White Cheddar Cheese, 9/3.75 oz",null,null,false,null,null,02,065,06501,01,01,2023-08-07T09:46:15.948Z
f8dc0465-ec1b-434a-8fcd-8554e829261b,80716237186313,Hemp Hydrating Conditioner,null,null,false,null,null,16,216,21601,03,03,2023-03-26T01:09:26.520Z
a7b6ed4f-2dec-49bd-aecb-9ad4a7326c9e,80776729905082,GOLDEN HAPPINESS RED BEAN STEAMED BUNS (10.58 OZ) CASE OF 28,null,null,false,null,null,45,195,19503,01,01,2023-03-25T14:17:59.892Z
25892d3c-77c8-4021-b953-77f2a396ac47,80850008230444,Caffe Vita Campfire Blend Case of 6,null,null,false,null,null,17,305,30508,01,17,2023-05-19T17:46:03.320Z
f8ff78fa-a2c6-434a-ac42-ffb7388d00cc,80884807022993,XMAS LED 4.5 SPINNER,null,null,false,null,null,87,841,91079,03,87,2023-08-16T10:41:18.736Z
489fa78a-e81d-4d28-a88c-7a1b31187091,80884912180625,POST SSSW,null,null,false,null,null,01,085,29460,01,01,2023-03-26T09:49:52.451Z
84f4b9ba-98e2-4315-96e8-e446369030a6,90011110625949,National Beef - BEEF CHUCK BLADE STK THIN,null,null,false,null,null,09,503,50300,09,09,2023-08-24T11:25:49.217Z
0361aaeb-365f-4811-8279-527de8c706f3,90011110625987,Kroger Mercado Boneless Beef Ribeye Steak Thin,null,null,false,null,null,09,501,50100,09,09,2023-08-30T07:11:22.639Z
af746f3f-648d-4617-8f69-9804a7afa6c9,90011110976102,Angus Beef Ribeye Lip-On Bone-In 2x2,null,null,false,null,null,null,null,null,null,null,2023-03-25T09:36:22.277Z
07479a46-b515-4c92-b572-32a751f8f573,90033900850096,"Ham, Half Family, 6/2.5-3 lb. Avg, pallet",null,null,false,null,null,54,526,52603,09,09,2023-03-26T23:58:53.101Z
d6ec5749-d297-449f-9fb5-d2c9641bbd91,90033900850256,"Ham, Hickory Smoked, Fully Cooked, Short Shank, Skinned, 2/14-18 lb., Avg., pallet",null,null,false,null,null,54,526,52600,09,09,2023-03-26T09:26:10.708Z
aa8e463e-ba6e-4663-b8af-41e9ab12ddd8,90037600384011,HORMEL CURE 81 Boneless Quarter Sliced Ham Classic 12-Pack,null,null,false,null,null,54,526,52603,09,09,2023-03-23T10:56:41.070Z
ec59c90c-9d45-435d-86c3-33983d330ae6,90053997012986,SS 80% Homestyle Patty 2PK,null,null,false,null,null,09,504,50405,09,09,2023-03-26T11:01:48.751Z
c41cd51e-88cf-4dcb-8ec5-c04869981edc,90071627000875,Kosher Chicken Wings,null,null,false,null,null,47,565,56501,09,09,2023-03-26T10:50:49.605Z
41b5898d-2618-420a-92cb-25be28cbd8de,90075620628296,TYSN CHK BRST BLSL 1/2 CS,null,null,false,null,null,46,530,53000,09,09,2023-03-26T13:03:14.626Z
87549239-8503-4d8d-b46e-e653c8b08ee2,90075805848525,LORR ORIG 2/6#,null,null,false,null,null,15,450,45016,10,15,2023-03-25T15:27:20.057Z
b01a94c4-8ed8-4b5a-aac6-bae2b16bc2ca,90076338810645,73/27 Grnd Beef Loaf 4 3lb trays,null,null,false,null,null,09,504,50400,09,09,2023-03-25T14:15:43.651Z
9d4c098f-223c-49b4-90cf-5e94f3e21992,90612669169658,"Grass Fed Natural Angus Beef Bone In Ribeye 2, 2, 3",null,null,false,null,null,09,507,50701,09,09,2023-03-26T10:17:39.423Z
97e1b033-38a8-4298-9c77-a431da1b3671,90642205014609,"Traceable Fresh Young Turkey, 16-20 lbs.",null,null,false,null,null,46,540,54001,09,09,2023-03-26T08:26:06.538Z
a0f9b5ee-755f-49b7-8ff5-0bdef37d112f,90742158610023,BF SIRLOIN TIP STEAK CR,null,null,false,null,null,09,502,50203,09,09,2023-03-27T06:18:18.011Z
bce752c9-d7fe-4a96-90c9-ff18b801af63,90810663001800,NRYN BF FLNK STK BL,null,null,false,null,null,09,507,50705,09,09,2023-08-26T08:02:23.744Z
45fcc40b-dbc1-4b5b-b9ec-44cdf539a4f2,90817944012234,MRRY HOT CHORIZO SALAME,null,null,false,null,null,15,451,45110,10,15,2023-03-25T13:47:24.514Z
e3874c5a-8426-4fe5-a187-bc09f649b0d3,90820581114117,FLORETTE GOAT BRIE,null,null,false,null,null,49,448,44810,10,49,2023-03-25T14:28:49.833Z
be6a451a-4725-4113-a659-1150ce4b7838,90827486000118,Grouper Fillet,GROUPER FLT,null,null,null,null,69,431,43115,09,69,2023-09-20T22:25:14.943Z
492788e1-d285-4c79-9947-4d329a67c543,90827486000170,SPRM LAKE TROUT FLT,null,null,false,null,null,69,431,43115,09,69,2023-03-25T15:24:09.999Z
aef766e1-a359-4d17-aa76-eff4c6b34d8d,90858633007803,RBEAR SMKD PRK SHLDR,null,null,false,null,null,73,456,45642,10,73,2023-03-25T23:18:16.344Z
c77ea772-928e-4a80-bdaf-109893412042,90875045002424,Organic Ground Beef  85/15 Patties 3:1 (12 units @ 10.66oz),null,null,false,null,null,09,508,50804,09,09,2023-08-16T10:51:21.144Z
c4aceaa9-9666-46ae-be90-b8c1855d6d1d,90884580387057,VILLARI SMOKED TURKEY WINGS,null,null,false,null,null,46,544,54406,09,09,2023-03-25T12:00:33.788Z
3b58ea67-293b-412b-bd38-da95c0953136,93283241127204,BH Body Wash Bergamot,null,null,false,null,null,16,190,61255,03,03,2023-03-26T12:52:44.631Z
